COD,SUBCOD,CODE1,CODE2,D_NAME,FULLNAME,ABBR,DATA_COZD,DATA_ZAKR
673,1020,32,13,"Филиал кафедры в ОАО ""Кировский завод""","Филиал кафедры в ОАО ""Кировский завод""",Фил. каф.,1999-03-15T00:00:00,2015-11-13T00:00:00
674,23,32,11,Лаборатория электрических систем,Лаборатория электрических систем,Лаб.эл.с,1968-11-20T00:00:00,2013-02-01T00:00:00
675,23,32,11,"Филиал кафедры в АО ""Северная ТЭЦ"" Ленэнерго","Филиал кафедры в АО ""Северная ТЭЦ"" Ленэнерго",Фил.каф-,1999-03-15T00:00:00,2013-02-01T00:00:00
676,542,0,0,Сектор информационных технологий  в образовании,Сектор информационных технологий  в образовании,СИТО,1968-11-20T00:00:00,2011-06-29T00:00:00
677,24,32,12,Лаборатория электрических систем и сетей,Лаборатория электрических систем и сетей,Лаб.эл.с,1968-11-20T00:00:00,2013-02-01T00:00:00
678,24,32,12,Филиал кафедры в НИИ ПТ ВН,Филиал кафедры в НИИ по передаче электроэнергии постоянным током высокого напряжения,Фил.каф-,1987-01-20T00:00:00,2013-02-01T00:00:00
679,23,32,11,Филиал кафедры в НИИ ПТ ВН,Филиал кафедры в НИИ по передаче электроэнергии постоянным током высокого напряжения,Фил.каф-,1987-01-20T00:00:00,1987-01-20T00:00:00
68,1860,33,0,Базовая кафедра автомобилестроения,"Базовая кафедра ""Автомобилестроение""",БКАвт,1991-01-25T00:00:00,2013-01-31T00:00:00
680,27,32,14,Лаборатория электрических машин,Лаборатория электрических машин,Лаб.эл.м,1968-11-20T00:00:00,2013-02-01T00:00:00
681,1859,32,61,Центр профильного обучения,Центр профильного обучения,ЦПО,1999-03-15T00:00:00,2015-11-13T00:00:00
682,27,32,14,"Филиал кафедры в ОАО ""Кировский завод""","Филиал кафедры в ОАО ""Кировский завод""",Фил.каф-,1999-03-15T00:00:00,2013-02-01T00:00:00
683,28,32,15,Лаборатория электрических аппаратов,Лаборатория электрических аппаратов,ЛЭА,1968-11-20T00:00:00,
684,28,32,15,Филиал кафедры в НИИВА,Филиал кафедры в НИИВА,Фил.каф-,1999-03-15T00:00:00,2013-02-01T00:00:00
685,28,32,15,Лаборатория общей электротехники,Лаборатория общей электротехники,ЛОЭТ,1979-08-14T00:00:00,
686,28,32,15,"Лаборатория ""Электротехнология""","Лаборатория ""Электротехнология""",ЛЭТ,1993-03-02T00:00:00,
687,30,32,16,Лаборатория теоретических основ электротехники,Лаборатория теоретических основ электротехники,Лаб.ТОЭ,1968-11-20T00:00:00,
688,29,0,0,Лаборатория управления электроэнергет. системами,Лаборатория управления электроэнергетическими системами,Лаб.упр.,1968-11-20T00:00:00,2004-11-02T00:00:00
689,742,0,0,Центр маркетинга,Центр маркетинга,ЦМаркет,2005-02-15T00:00:00,2011-03-01T00:00:00
69,1,0,0,Физико-механический факультет,Физико-механический факультет,ФМФ,1968-11-20T00:00:00,2013-02-01T00:00:00
690,2053,32,22,Лаборатория турбиностроения  им. А.А. Кириллова,Лаборатория турбиностроения  им. А.А. Кириллова,ЛТС,1968-11-20T00:00:00,
691,2053,32,22,ВЛ малых электронных и аналоговых машин,Вычислительная лаборатория малых электронных и аналоговых машин,ВЛ МЭиАМ,1972-04-05T00:00:00,2015-11-13T00:00:00
692,2053,32,22,Филиал кафедры в НПО В.Я. Климова,Филиал кафедры в НПО В.Я. Климова,ФК Клим,1999-03-15T00:00:00,2015-11-13T00:00:00
693,2052,32,25,Лаборатория двигателей внутреннего сгорания,Лаборатория двигателей внутреннего сгорания,Лаб.ДВС,1968-11-20T00:00:00,2016-01-31T00:00:00
694,38,32,23,Лаборатория парогенераторостроения,Лаборатория парогенераторостроения,Лаб.ПГС,1968-11-20T00:00:00,2016-01-31T00:00:00
